"","INDREP_red","iris","libcom17","lib_com16","lib_dep","REG","reg16","lib_reg","lib_reg16","LIB_EPCI16","BAT_red","CODEPOSTAL_red","CODSEGPATRIM_red","COMPLGEO_red","COMPLIDENT_red","construct_red","CONV_red","COULOIR_red","CUS_red","DATCONV_red","DEP","DEPCOM_red","depcom_red16","DPEDATE_red","DPEENERGIE_red","DPESERRE_red","DROIT_red","ENTREE_red","EPCI16","ESC_red","ETAGE_red","finan_red","IMMEU_red","LIBSEGPATRIM_red","LIEUDIT_red","locat_red","nbpiece_red","NOMVOIE_red","NUMAPPT_red","NUMBOITE_red","NUMCONV_red","NUMVOIE_red","origine_red","patrimoine_red","QPV_red","SRU_ALINEA_red","SRU_EXPIR_red","surfhab_red","TYPECONST_red","TYPVOIE_red","x","y"
"15065",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,2,"7",52,"3","AGENCE GOUDY",NA,"1973",2,"RUE D'HENDAYE","76","","4491047A","1",1,"1973","1",1,2036,51,"C","RUE",357404.58,6687077.54
"15066",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"2",52,"4","AGENCE GOUDY",NA,"1973",5,"RUE D'ASCAIN","9","","4491047A","2",1,"1973","1",1,2036,100,"C","RUE",357481.64,6687050.4
"15067",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"2",52,"4","AGENCE GOUDY",NA,"1973",3,"RUE D'ASCAIN","10","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357481.64,6687050.4
"15068",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"2",52,"4","AGENCE GOUDY",NA,"1973",4,"RUE D'ASCAIN","11","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357481.64,6687050.4
"15069",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"2",52,"4","AGENCE GOUDY",NA,"1973",2,"RUE D'ASCAIN","12","","4491047A","2",1,"1973","1",1,2036,51,"C","RUE",357481.64,6687050.4
"15070",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"3",52,"4","AGENCE GOUDY",NA,"1973",5,"RUE D'ASCAIN","13","","4491047A","2",1,"1973","1",1,2036,100,"C","RUE",357481.64,6687050.4
"15071",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"3",52,"4","AGENCE GOUDY",NA,"1973",3,"RUE D'ASCAIN","14","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357481.64,6687050.4
"15072",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"3",52,"4","AGENCE GOUDY",NA,"1973",4,"RUE D'ASCAIN","15","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357481.64,6687050.4
"15073",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"3",52,"4","AGENCE GOUDY",NA,"1973",2,"RUE D'ASCAIN","16","","4491047A","2",1,"1973","1",1,2036,51,"C","RUE",357481.64,6687050.4
"15074",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"4",52,"4","AGENCE GOUDY",NA,"1973",3,"RUE D'ASCAIN","18","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357481.64,6687050.4
"15075",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"4",52,"4","AGENCE GOUDY",NA,"1973",4,"RUE D'ASCAIN","19","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357481.64,6687050.4
"15076",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"4",52,"4","AGENCE GOUDY",NA,"1973",2,"RUE D'ASCAIN","20","","4491047A","2",1,"1973","1",1,2036,51,"C","RUE",357481.64,6687050.4
"15077",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"5",52,"4","AGENCE GOUDY",NA,"1973",5,"RUE D'ASCAIN","21","","4491047A","2",1,"1973","1",1,2036,100,"C","RUE",357481.64,6687050.4
"15078",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"5",52,"4","AGENCE GOUDY",NA,"1973",3,"RUE D'ASCAIN","22","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357481.64,6687050.4
"15079",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"5",52,"4","AGENCE GOUDY",NA,"1973",4,"RUE D'ASCAIN","23","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357481.64,6687050.4
"15080",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"5",52,"4","AGENCE GOUDY",NA,"1973",2,"RUE D'ASCAIN","24","","4491047A","2",1,"1973","1",1,2036,51,"C","RUE",357481.64,6687050.4
"15081",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"6",52,"4","AGENCE GOUDY",NA,"1973",5,"RUE D'ASCAIN","25","","4491047A","2",1,"1973","1",1,2036,100,"C","RUE",357481.64,6687050.4
"15082",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"6",52,"4","AGENCE GOUDY",NA,"1973",3,"RUE D'ASCAIN","26","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357481.64,6687050.4
"15083",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"6",52,"4","AGENCE GOUDY",NA,"1973",4,"RUE D'ASCAIN","27","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357481.64,6687050.4
"15084",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"6",52,"4","AGENCE GOUDY",NA,"1973",2,"RUE D'ASCAIN","28","","4491047A","2",1,"1973","1",1,2036,51,"C","RUE",357481.64,6687050.4
"15085",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"7",52,"4","AGENCE GOUDY",NA,"1973",5,"RUE D'ASCAIN","29","","4491047A","2",1,"1973","1",1,2036,100,"C","RUE",357481.64,6687050.4
"15086",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"7",52,"4","AGENCE GOUDY",NA,"1973",3,"RUE D'ASCAIN","30","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357481.64,6687050.4
"15087",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"7",52,"4","AGENCE GOUDY",NA,"1973",4,"RUE D'ASCAIN","31","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357481.64,6687050.4
"15088",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"7",52,"4","AGENCE GOUDY",NA,"1973",2,"RUE D'ASCAIN","32","","4491047A","2",1,"1973","1",1,2036,51,"C","RUE",357481.64,6687050.4
"15089",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"8",52,"4","AGENCE GOUDY",NA,"1973",5,"RUE D'ASCAIN","33","","4491047A","2",1,"1973","1",1,2036,100,"C","RUE",357481.64,6687050.4
"15090",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"8",52,"4","AGENCE GOUDY",NA,"1973",3,"RUE D'ASCAIN","34","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357481.64,6687050.4
"15091",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"8",52,"4","AGENCE GOUDY",NA,"1973",4,"RUE D'ASCAIN","35","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357481.64,6687050.4
"15092",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"8",52,"4","AGENCE GOUDY",NA,"1973",2,"RUE D'ASCAIN","36","","4491047A","2",1,"1973","1",1,2036,51,"C","RUE",357481.64,6687050.4
"15093",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"9",52,"4","AGENCE GOUDY",NA,"1973",5,"RUE D'ASCAIN","37","","4491047A","2",1,"1973","1",1,2036,100,"C","RUE",357481.64,6687050.4
"15094",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"9",52,"4","AGENCE GOUDY",NA,"1973",3,"RUE D'ASCAIN","38","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357481.64,6687050.4
"15095",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"9",52,"4","AGENCE GOUDY",NA,"1973",4,"RUE D'ASCAIN","39","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357481.64,6687050.4
"15096",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"9",52,"4","AGENCE GOUDY",NA,"1973",2,"RUE D'ASCAIN","40","","4491047A","2",1,"1973","1",1,2036,51,"C","RUE",357481.64,6687050.4
"15097",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"10",52,"4","AGENCE GOUDY",NA,"1973",5,"RUE D'ASCAIN","41","","4491047A","2",1,"1973","1",1,2036,100,"C","RUE",357481.64,6687050.4
"15098",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"10",52,"4","AGENCE GOUDY",NA,"1973",3,"RUE D'ASCAIN","42","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357481.64,6687050.4
"15099",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"10",52,"4","AGENCE GOUDY",NA,"1973",4,"RUE D'ASCAIN","43","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357481.64,6687050.4
"15100",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","4",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","C","D",1,NA,244400404,1,"10",52,"4","AGENCE GOUDY",NA,"1973",2,"RUE D'ASCAIN","44","","4491047A","2",1,"1973","1",1,2036,51,"C","RUE",357481.64,6687050.4
"15101",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"0",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","1","","4491047A","2",1,"1973","1",1,2036,84,"C","RUE",357410.7,6687007.02
"15102",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"0",52,"5","AGENCE GOUDY",NA,"1973",1,"RUE DE SAINT JEAN DE LUZ","2","","4491047A","2",1,"1973","1",1,2036,36,"C","RUE",357410.7,6687007.02
"15103",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"0",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","3","","4491047A","2",1,"1973","1",1,2036,71,"C","RUE",357410.7,6687007.02
"15104",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"0",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","4","","4491047A","2",1,"1973","1",1,2036,70,"C","RUE",357410.7,6687007.02
"15105",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"1",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","5","","4491047A","2",1,"1973","1",1,2036,84,"C","RUE",357410.7,6687007.02
"15106",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"1",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","6","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357410.7,6687007.02
"15107",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"1",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","7","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357410.7,6687007.02
"15108",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"1",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","8","","4491047A","2",1,"1973","1",1,2036,70,"C","RUE",357410.7,6687007.02
"15109",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"2",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","9","","4491047A","2",1,"1973","1",1,2036,84,"C","RUE",357410.7,6687007.02
"15110",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"2",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","10","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357410.7,6687007.02
"15111",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"2",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","11","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357410.7,6687007.02
"15112",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"2",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","12","","4491047A","2",1,"1973","1",1,2036,70,"C","RUE",357410.7,6687007.02
"15113",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"3",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","13","","4491047A","2",1,"1973","1",1,2036,84,"C","RUE",357410.7,6687007.02
"15114",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"3",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","14","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357410.7,6687007.02
"15115",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"3",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","15","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357410.7,6687007.02
"15116",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"3",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","16","","4491047A","2",1,"1973","1",1,2036,70,"C","RUE",357410.7,6687007.02
"15117",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"4",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","17","","4491047A","2",1,"1973","1",1,2036,84,"C","RUE",357410.7,6687007.02
"15118",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"4",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","18","","4491047A","2",1,"1973","1",1,2036,66,"C","RUE",357410.7,6687007.02
"15119",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,1,"4",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","19","","4491047A","2",1,"1973","1",1,2036,82,"C","RUE",357410.7,6687007.02
"15120",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,2,"0",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","21","","4491047A","4",1,"1973","1",1,2036,84,"C","RUE",357401.07,6686984.46
"15121",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,2,"0",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","23","","4491047A","4",1,"1973","1",1,2036,69,"C","RUE",357401.07,6686984.46
"15122",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,2,"0",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","24","","4491047A","4",1,"1973","1",1,2036,70,"C","RUE",357401.07,6686984.46
"15123",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,2,"1",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","25","","4491047A","4",1,"1973","1",1,2036,84,"C","RUE",357401.07,6686984.46
"15124",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,2,"1",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","26","","4491047A","4",1,"1973","1",1,2036,66,"C","RUE",357401.07,6686984.46
"15125",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,2,"1",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","27","","4491047A","4",1,"1973","1",1,2036,82,"C","RUE",357401.07,6686984.46
"15126",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,2,"1",52,"5","AGENCE GOUDY",NA,"1973",3,"RUE DE SAINT JEAN DE LUZ","28","","4491047A","4",1,"1973","1",1,2036,70,"C","RUE",357401.07,6686984.46
"15127",NA,"1101","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","5",44200,3,"",NA,1973,1,NA,NA,"01/07/1991",44,44109,NA,"08/2011","B","D",1,NA,244400404,2,"2",52,"5","AGENCE GOUDY",NA,"1973",4,"RUE DE SAINT JEAN DE LUZ","29","","4491047A","4",1,"1973","1",1,2036,84,"C","RUE",357401.07,6686984.46
